VoteID,StudentID,ModuleID,FirstVote,SecondVote,FinalVote,IsDeleted
3287,449,207,1,2,1.5,0
3288,81,202,6,4,5.0,0
3289,81,203,8,NULL,NULL,0
3290,81,204,4,5,4.5,0
3291,81,206,4,NULL,NULL,0
3292,81,207,7,2,4.5,0
3293,459,202,7,9,8.0,0
3294,459,203,6,NULL,NULL,0
3295,459,204,3,8,5.5,0
3296,459,206,8,NULL,NULL,0
3297,277,202,7,7,7.0,0
3298,277,207,5,2,3.5,0
3299,418,204,7,9,8.0,0
3300,418,207,10,5,7.5,0
3301,241,202,2,3,2.5,0
3302,241,204,6,1,3.5,0
3303,241,205,2,NULL,NULL,0
3304,241,207,10,8,9.0,0
3305,426,204,6,5,5.5,0
3306,426,207,7,7,7.0,0
3307,226,202,2,3,2.5,0
3308,226,203,7,NULL,NULL,0
3309,226,204,10,6,8.0,0
3310,226,205,5,NULL,NULL,0
3311,226,207,7,5,6.0,0
3312,134,202,2,2,2.0,0
3313,134,203,10,NULL,NULL,0
3314,134,204,4,9,6.5,0
3315,134,207,1,7,4.0,0
3316,377,202,4,6,5.0,0
3317,377,204,9,9,9.0,0
3318,377,207,5,10,7.5,0
3319,251,202,9,1,5.0,0
3320,251,204,1,6,3.5,0
3321,407,202,3,6,4.5,0
3322,407,204,5,2,3.5,0
3323,407,206,1,NULL,NULL,0
3324,407,207,7,1,4.0,0
3325,364,202,9,7,8.0,0
3326,364,203,4,NULL,NULL,0
3327,364,204,2,9,5.5,0
3328,364,207,1,4,2.5,0
3329,88,202,8,9,8.5,0
3330,88,204,1,2,1.5,0
3331,88,205,5,NULL,NULL,0
3332,88,206,1,NULL,NULL,0
3333,88,207,8,2,5.0,0
3334,119,202,8,2,5.0,0
3335,119,204,9,7,8.0,0
3336,119,205,2,NULL,NULL,0
3337,119,207,3,6,4.5,0
3338,327,202,10,1,5.5,0
3339,327,204,10,5,7.5,0
3340,327,207,6,6,6.0,0
3341,409,204,8,6,7.0,0
3342,409,205,9,NULL,NULL,0
3343,409,206,2,NULL,NULL,0
3344,409,207,3,9,6.0,0
3345,204,202,8,9,8.5,0
3346,204,204,8,10,9.0,0
3347,204,207,7,2,4.5,0
3348,31,202,9,9,9.0,0
3349,31,203,10,NULL,NULL,0
3350,31,204,3,3,3.0,0
3351,31,207,10,7,8.5,0
3352,367,202,8,2,5.0,0
3353,367,204,4,1,2.5,0
3354,367,207,1,3,2.0,0
3355,150,202,9,1,5.0,0
3356,150,204,6,6,6.0,0
3357,150,207,3,5,4.0,0
3358,92,208,5,4,4.5,0
3359,92,209,3,4,3.5,0
3360,92,212,2,NULL,NULL,0
3361,92,213,1,7,4.0,0
3362,157,208,7,9,8.0,0
3363,157,209,8,5,6.5,0
3364,157,213,6,2,4.0,0
3365,225,208,2,4,3.0,0
3366,225,209,6,3,4.5,0
3367,225,210,1,NULL,NULL,0
3368,225,213,3,7,5.0,0
3369,259,208,8,1,4.5,0
3370,259,209,6,1,3.5,0
3371,259,213,3,5,4.0,0
3372,428,208,2,10,6.0,0
3373,428,209,4,10,7.0,0
3374,428,210,9,NULL,NULL,0
3375,428,213,1,5,3.0,0
3376,62,209,10,2,6.0,0
3377,62,212,3,NULL,NULL,0
3378,62,213,2,7,4.5,0
3379,415,208,6,9,7.5,0
3380,415,213,10,6,8.0,0
3381,245,208,9,2,5.5,0
3382,245,209,6,1,3.5,0
3383,245,212,8,NULL,NULL,0
3384,245,213,3,8,5.5,0
3385,392,208,10,7,8.5,0
3386,392,209,2,6,4.0,0
3387,392,213,2,3,2.5,0
3388,287,208,2,8,5.0,0
3389,287,211,4,NULL,NULL,0
3390,287,213,8,9,8.5,0
3391,227,208,6,5,5.5,0
3392,227,209,1,10,5.5,0
3393,227,211,7,NULL,NULL,0
3394,227,212,5,NULL,NULL,0
3395,227,213,7,6,6.5,0
3396,136,208,7,8,7.5,0
3397,136,209,1,6,3.5,0
3398,136,210,2,NULL,NULL,0
3399,136,211,4,NULL,NULL,0
3400,136,212,9,NULL,NULL,0
3401,136,213,6,7,6.5,0
3402,61,208,8,9,8.5,0
3403,61,213,8,6,7.0,0
3404,53,208,4,9,6.5,0
3405,53,209,3,8,5.5,0
3406,53,210,2,NULL,NULL,0
3407,53,213,8,3,5.5,0
3408,345,208,3,10,6.5,0
3409,345,209,5,7,6.0,0
3410,345,212,8,NULL,NULL,0
3411,345,213,9,5,7.0,0
3412,351,209,7,5,6.0,0
3413,351,210,8,NULL,NULL,0
3414,351,213,8,2,5.0,0
3415,293,208,4,6,5.0,0
3416,293,209,9,7,8.0,0
3417,293,213,9,7,8.0,0
3418,51,208,8,10,9.0,0
3419,51,209,1,5,3.0,0
3420,51,213,4,3,3.5,0
3421,228,208,6,6,6.0,0
3422,228,209,5,1,3.0,0
3423,228,211,9,NULL,NULL,0
3424,228,213,3,8,5.5,0
3425,237,208,7,2,4.5,0
3426,237,213,1,6,3.5,0
3427,399,214,6,7,6.5,0
3428,399,215,8,9,8.5,0
3429,399,216,8,8,8.0,0
3430,399,217,6,5,5.5,0
3431,399,218,2,10,6.0,0
3432,399,219,1,4,2.5,0
3433,408,214,9,5,7.0,0
3434,408,215,3,8,5.5,0
3435,408,216,7,3,5.0,0
3436,408,217,4,3,3.5,0
3437,408,218,3,3,3.0,0
3438,55,214,2,2,2.0,0
3439,55,215,8,6,7.0,0
3440,55,216,8,7,7.5,0
3441,55,217,8,2,5.0,0
3442,55,218,1,5,3.0,0
3443,55,219,9,6,7.5,0
3444,232,214,5,9,7.0,0
3445,232,215,9,4,6.5,0
3446,232,216,3,2,2.5,0
3447,232,217,10,1,5.5,0
3448,232,218,3,3,3.0,0
3449,232,219,3,7,5.0,0
3450,334,216,1,2,1.5,0
3451,334,218,3,7,5.0,0
3452,334,219,2,1,1.5,0
3453,214,214,1,2,1.5,0
3454,214,215,1,4,2.5,0
3455,214,216,2,7,4.5,0
3456,214,218,1,6,3.5,0
3457,214,219,1,5,3.0,0
3458,45,214,4,3,3.5,0
3459,45,215,8,3,5.5,0
3460,45,216,5,7,6.0,0
3461,45,217,2,8,5.0,0
3462,45,218,5,8,6.5,0
3463,45,219,4,9,6.5,0
3464,291,214,4,10,7.0,0
3465,291,215,7,6,6.5,0
3466,291,216,3,6,4.5,0
3467,291,217,10,9,9.5,0
3468,291,218,10,4,7.0,0
3469,291,219,4,3,3.5,0
3470,479,214,3,8,5.5,0
3471,479,215,2,3,2.5,0
3472,479,216,2,7,4.5,0
3473,479,217,1,5,3.0,0
3474,479,219,7,1,4.0,0
3475,483,214,7,7,7.0,0
3476,483,215,6,3,4.5,0
3477,483,216,3,9,6.0,0
3478,483,217,6,4,5.0,0
3479,483,218,5,10,7.5,0
3480,483,219,10,6,8.0,0
3481,181,214,1,9,5.0,0
3482,181,215,7,5,6.0,0
3483,181,216,7,8,7.5,0
3484,181,218,1,3,2.0,0
3485,181,219,1,2,1.5,0
3486,123,214,3,10,6.5,0
3487,123,215,3,2,2.5,0
3488,123,217,5,4,4.5,0
3489,123,218,5,5,5.0,0
3490,123,219,1,10,5.5,0
3491,109,214,3,6,4.5,0
3492,109,216,3,1,2.0,0
3493,109,218,2,1,1.5,0
3494,109,219,6,6,6.0,0
3495,349,214,1,2,1.5,0
3496,349,215,4,6,5.0,0
3497,349,216,1,4,2.5,0
3498,349,217,10,9,9.5,0
3499,349,218,9,5,7.0,0
3500,349,219,4,10,7.0,0
3501,23,214,4,4,4.0,0
3502,23,215,5,4,4.5,0
3503,23,216,3,10,6.5,0
3504,23,217,1,9,5.0,0
3505,23,218,10,9,9.5,0
3506,243,214,3,5,4.0,0
3507,243,215,2,3,2.5,0
3508,243,216,1,8,4.5,0
3509,243,217,10,7,8.5,0
3510,243,218,10,10,10.0,0
3511,243,219,1,2,1.5,0
3512,17,220,8,NULL,NULL,0
3513,17,221,2,8,5.0,0
3514,17,224,2,NULL,NULL,0
3515,463,221,5,2,3.5,0
3516,41,220,3,NULL,NULL,0
3517,41,221,8,2,5.0,0
3518,41,223,6,NULL,NULL,0
3519,41,224,7,NULL,NULL,0
3520,41,225,7,5,6.0,0
3521,235,221,9,7,8.0,0
3522,235,222,2,NULL,NULL,0
3523,235,224,1,NULL,NULL,0
3524,235,225,7,2,4.5,0
3525,116,221,1,1,1.0,0
3526,116,223,9,NULL,NULL,0
3527,116,225,3,5,4.0,0
3528,15,220,3,NULL,NULL,0
3529,15,221,2,6,4.0,0
3530,15,225,5,4,4.5,0
3531,158,221,10,2,6.0,0
3532,158,222,1,NULL,NULL,0
3533,307,221,8,10,9.0,0
3534,307,225,3,2,2.5,0
3535,21,221,5,6,5.5,0
3536,21,224,3,NULL,NULL,0
3537,21,225,1,5,3.0,0
3538,444,221,1,7,4.0,0
3539,138,221,10,10,10.0,0
3540,138,224,10,NULL,NULL,0
3541,410,220,8,NULL,NULL,0
3542,410,221,5,7,6.0,0
3543,410,222,9,NULL,NULL,0
3544,410,225,9,9,9.0,0
3545,395,220,9,NULL,NULL,0
3546,395,221,6,7,6.5,0
3547,395,225,9,5,7.0,0
3548,42,221,10,3,6.5,0
3549,42,225,6,6,6.0,0
3550,210,220,10,NULL,NULL,0
3551,210,221,9,3,6.0,0
3552,210,222,6,NULL,NULL,0
3553,210,223,2,NULL,NULL,0
3554,210,225,7,3,5.0,0
3555,298,224,5,NULL,NULL,0
3556,298,225,1,2,1.5,0
3557,75,221,3,4,3.5,0
3558,75,223,10,NULL,NULL,0
3559,75,225,1,10,5.5,0
3560,414,221,3,8,5.5,0
3561,414,222,7,NULL,NULL,0
3562,414,224,6,NULL,NULL,0
3563,414,225,1,10,5.5,0
3564,284,221,2,8,5.0,0
3565,284,224,4,NULL,NULL,0
3566,284,225,1,2,1.5,0
3567,32,221,4,9,6.5,0
3568,32,223,5,NULL,NULL,0
3569,32,225,10,4,7.0,0
3570,409,221,1,7,4.0,0
3571,409,224,8,NULL,NULL,0
3572,409,225,6,7,6.5,0
3573,498,220,2,NULL,NULL,0
3574,498,224,7,NULL,NULL,0
3575,498,225,7,5,6.0,0
3576,46,220,9,NULL,NULL,0
3577,46,221,6,1,3.5,0
3578,46,222,6,NULL,NULL,0
3579,46,223,3,NULL,NULL,0
3580,46,224,7,NULL,NULL,0
3581,46,225,7,3,5.0,0
3582,50,221,4,4,4.0,0
3583,50,223,10,NULL,NULL,0
3584,50,224,2,NULL,NULL,0
3585,240,220,4,NULL,NULL,0
3586,240,221,7,6,6.5,0
3587,240,222,5,NULL,NULL,0
3588,240,223,4,NULL,NULL,0
3589,240,225,7,9,8.0,0
3590,288,225,5,10,7.5,0
3591,396,220,10,NULL,NULL,0
3592,396,225,6,2,4.0,0
3593,299,221,2,8,5.0,0
3594,299,224,3,NULL,NULL,0
3595,299,225,3,5,4.0,0
3596,100,221,5,5,5.0,0
3597,100,222,8,NULL,NULL,0
3598,100,223,5,NULL,NULL,0
3599,100,225,4,9,6.5,0
3600,464,221,8,10,9.0,0
3601,464,223,6,NULL,NULL,0
3602,464,225,6,4,5.0,0
3603,273,226,3,7,5.0,0
3604,273,227,1,5,3.0,0
3605,273,228,3,4,3.5,0
3606,273,229,5,2,3.5,0
3607,98,226,6,4,5.0,0
3608,98,227,6,6,6.0,0
3609,98,228,5,3,4.0,0
3610,98,229,5,4,4.5,0
3611,98,231,1,1,1.0,0
3612,89,226,4,8,6.0,0
3613,89,227,5,7,6.0,0
3614,89,228,8,7,7.5,0
3615,89,229,5,4,4.5,0
3616,373,226,5,4,4.5,0
3617,373,227,7,7,7.0,0
3618,373,228,8,6,7.0,0
3619,373,229,5,7,6.0,0
3620,373,231,7,4,5.5,0
3621,29,226,2,6,4.0,0
3622,29,227,2,9,5.5,0
3623,29,228,9,10,9.5,0
3624,29,229,1,3,2.0,0
3625,33,226,2,1,1.5,0
3626,33,227,5,6,5.5,0
3627,33,228,8,9,8.5,0
3628,33,229,5,4,4.5,0
3629,33,231,7,1,4.0,0
3630,361,226,1,4,2.5,0
3631,361,227,8,5,6.5,0
3632,361,229,4,4,4.0,0
3633,361,230,8,NULL,NULL,0
3634,361,231,4,1,2.5,0
3635,193,226,8,2,5.0,0
3636,193,227,3,3,3.0,0
3637,193,228,7,7,7.0,0
3638,193,229,8,10,9.0,0
3639,193,231,10,1,5.5,0
3640,150,226,8,9,8.5,0
3641,150,227,7,6,6.5,0
3642,150,228,6,10,8.0,0
3643,150,229,1,7,4.0,0
3644,150,231,7,4,5.5,0
3645,112,226,3,9,6.0,0
3646,112,227,9,8,8.5,0
3647,112,229,6,6,6.0,0
3648,112,231,5,10,7.5,0
3649,239,226,2,8,5.0,0
3650,239,227,9,7,8.0,0
3651,239,228,2,9,5.5,0
3652,239,229,8,1,4.5,0
3653,239,231,1,2,1.5,0
3654,133,226,3,10,6.5,0
3655,133,228,1,8,4.5,0
3656,133,229,10,10,10.0,0
3657,133,230,9,NULL,NULL,0
3658,133,231,2,10,6.0,0
3659,177,226,3,8,5.5,0
3660,177,227,3,7,5.0,0
3661,177,228,4,4,4.0,0
3662,177,229,8,1,4.5,0
3663,177,231,5,10,7.5,0
3664,341,226,7,10,8.5,0
3665,341,227,1,4,2.5,0
3666,341,228,10,9,9.5,0
3667,341,229,4,2,3.0,0
3668,341,231,6,5,5.5,0
3669,446,226,10,1,5.5,0
3670,446,227,6,10,8.0,0
3671,446,228,7,8,7.5,0
3672,446,229,7,10,8.5,0
3673,446,230,10,NULL,NULL,0
3674,446,231,9,8,8.5,0
3675,429,226,6,5,5.5,0
3676,429,228,5,4,4.5,0
3677,429,229,9,5,7.0,0
3678,429,231,1,3,2.0,0
3679,249,226,2,8,5.0,0
3680,249,227,2,7,4.5,0
3681,249,228,1,7,4.0,0
3682,249,229,5,4,4.5,0
3683,249,231,9,10,9.5,0
3684,488,226,1,2,1.5,0
3685,488,227,5,10,7.5,0
3686,488,229,9,2,5.5,0
3687,488,231,8,1,4.5,0
3688,60,226,1,10,5.5,0
3689,60,228,5,1,3.0,0
3690,60,229,1,4,2.5,0
3691,60,230,9,NULL,NULL,0
3692,60,231,2,8,5.0,0
3693,418,226,3,9,6.0,0
3694,418,227,7,9,8.0,0
3695,418,228,5,5,5.0,0
3696,418,229,6,1,3.5,0
3697,418,231,3,9,6.0,0
3698,487,226,10,6,8.0,0
3699,487,228,8,5,6.5,0
3700,487,229,7,9,8.0,0
3701,487,230,10,NULL,NULL,0
3702,487,231,10,7,8.5,0
3703,291,226,3,8,5.5,0
3704,291,227,3,1,2.0,0
3705,291,228,9,3,6.0,0
3706,291,229,4,10,7.0,0
3707,291,230,1,NULL,NULL,0
3708,291,231,3,7,5.0,0
3709,497,226,5,5,5.0,0
3710,497,227,6,10,8.0,0
3711,497,228,3,5,4.0,0
3712,497,229,9,8,8.5,0
3713,497,231,1,5,3.0,0
3714,492,226,3,5,4.0,0
3715,492,227,6,4,5.0,0
3716,492,228,1,10,5.5,0
3717,492,229,3,4,3.5,0
3718,492,231,3,9,6.0,0
3719,439,227,7,1,4.0,0
3720,439,228,7,8,7.5,0
3721,439,229,5,4,4.5,0
3722,439,231,5,1,3.0,0
3723,16,226,4,7,5.5,0
3724,16,227,2,9,5.5,0
3725,16,228,6,5,5.5,0
3726,16,229,4,7,5.5,0
3727,16,231,9,9,9.0,0
3728,269,226,6,10,8.0,0
3729,269,227,8,4,6.0,0
3730,269,228,5,7,6.0,0
3731,269,229,4,3,3.5,0
3732,269,230,1,NULL,NULL,0
3733,269,231,8,10,9.0,0
3734,280,226,9,7,8.0,0
3735,280,227,2,3,2.5,0
3736,280,228,5,10,7.5,0
3737,280,229,3,3,3.0,0
3738,67,226,9,7,8.0,0
3739,67,227,7,10,8.5,0
3740,67,228,1,7,4.0,0
3741,67,229,2,8,5.0,0
3742,67,231,7,3,5.0,0
3743,40,226,6,7,6.5,0
3744,40,227,10,10,10.0,0
3745,40,228,3,10,6.5,0
3746,330,233,9,8,8.5,0
3747,330,234,7,9,8.0,0
3748,330,236,8,10,9.0,0
3749,330,237,7,1,4.0,0
3750,350,233,9,3,6.0,0
3751,350,234,5,10,7.5,0
3752,350,236,4,10,7.0,0
3753,350,237,4,10,7.0,0
3754,22,232,3,NULL,NULL,0
3755,22,233,1,1,1.0,0
3756,22,234,5,5,5.0,0
3757,22,235,8,NULL,NULL,0
3758,22,237,10,2,6.0,0
3759,295,233,4,1,2.5,0
3760,295,234,10,2,6.0,0
3761,295,235,2,NULL,NULL,0
3762,295,236,9,10,9.5,0
3763,295,237,3,9,6.0,0
3764,372,233,10,9,9.5,0
3765,372,234,6,7,6.5,0
3766,372,235,3,NULL,NULL,0
3767,372,236,1,6,3.5,0
3768,372,237,3,1,2.0,0
3769,270,233,4,1,2.5,0
3770,270,234,8,7,7.5,0
3771,270,237,5,9,7.0,0
3772,335,233,10,9,9.5,0
3773,335,236,6,7,6.5,0
3774,335,237,1,2,1.5,0
3775,494,233,1,8,4.5,0
3776,494,234,7,2,4.5,0
3777,494,236,6,8,7.0,0
3778,494,237,5,1,3.0,0
3779,63,233,5,8,6.5,0
3780,63,234,3,6,4.5,0
3781,63,235,2,NULL,NULL,0
3782,63,236,8,10,9.0,0
3783,63,237,7,2,4.5,0
3784,320,232,8,NULL,NULL,0
3785,320,233,4,3,3.5,0
3786,320,234,6,1,3.5,0
3787,320,235,2,NULL,NULL,0
3788,320,236,3,1,2.0,0
3789,320,237,6,10,8.0,0
3790,344,233,2,10,6.0,0
3791,344,234,8,4,6.0,0
3792,344,235,1,NULL,NULL,0
3793,344,236,3,5,4.0,0
3794,344,237,5,5,5.0,0
3795,166,233,10,1,5.5,0
3796,166,234,8,7,7.5,0
3797,166,235,9,NULL,NULL,0
3798,166,236,3,4,3.5,0
3799,166,237,2,1,1.5,0
3800,53,233,6,2,4.0,0
3801,53,234,10,2,6.0,0
3802,53,236,9,6,7.5,0
3803,53,237,4,3,3.5,0
3804,394,233,2,5,3.5,0
3805,394,234,4,5,4.5,0
3806,394,235,2,NULL,NULL,0
3807,394,236,6,9,7.5,0
3808,394,237,6,9,7.5,0
3809,8,233,2,6,4.0,0
3810,8,234,8,5,6.5,0
3811,8,235,10,NULL,NULL,0
3812,8,236,6,4,5.0,0
3813,8,237,2,7,4.5,0
3814,492,232,8,NULL,NULL,0
3815,492,233,1,1,1.0,0
3816,492,234,10,4,7.0,0
3817,492,236,5,6,5.5,0
3818,492,237,2,9,5.5,0
3819,34,238,1,NULL,NULL,0
3820,34,240,9,3,6.0,0
3821,34,241,9,1,5.0,0
3822,34,242,10,7,8.5,0
3823,79,239,1,4,2.5,0
3824,79,240,9,9,9.0,0
3825,79,241,5,1,3.0,0
3826,79,242,9,9,9.0,0
3827,284,238,7,NULL,NULL,0
3828,284,239,10,6,8.0,0
3829,284,240,7,5,6.0,0
3830,284,241,10,4,7.0,0
3831,284,242,4,6,5.0,0
3832,273,239,1,4,2.5,0
3833,273,240,8,5,6.5,0
3834,273,241,1,9,5.0,0
3835,343,239,7,8,7.5,0
3836,343,240,10,9,9.5,0
3837,343,241,1,10,5.5,0
3838,343,242,2,10,6.0,0
3839,460,239,5,4,4.5,0
3840,460,240,4,3,3.5,0
3841,460,241,7,2,4.5,0
3842,460,242,9,5,7.0,0
3843,27,239,6,3,4.5,0
3844,27,240,4,3,3.5,0
3845,27,241,2,10,6.0,0
3846,27,242,1,5,3.0,0
3847,130,239,3,3,3.0,0
3848,130,240,4,10,7.0,0
3849,130,242,8,8,8.0,0
3850,480,239,5,5,5.0,0
3851,480,240,1,9,5.0,0
3852,480,241,3,4,3.5,0
3853,480,242,2,5,3.5,0
3854,410,239,10,10,10.0,0
3855,410,240,4,10,7.0,0
3856,410,241,8,7,7.5,0
3857,42,238,7,NULL,NULL,0
3858,42,239,6,10,8.0,0
3859,42,240,1,6,3.5,0
3860,42,241,1,3,2.0,0
3861,42,242,2,9,5.5,0
3862,411,239,8,9,8.5,0
3863,411,241,7,9,8.0,0
3864,411,242,6,1,3.5,0
3865,152,239,7,4,5.5,0
3866,152,240,1,6,3.5,0
3867,152,241,9,2,5.5,0
3868,152,242,7,5,6.0,0
3869,97,239,10,2,6.0,0
3870,97,240,4,10,7.0,0
3871,97,241,2,3,2.5,0
3872,97,242,4,1,2.5,0
3873,252,238,3,NULL,NULL,0
3874,252,239,5,6,5.5,0
3875,252,240,4,8,6.0,0
3876,252,241,10,8,9.0,0
3877,252,242,6,4,5.0,0
3878,183,239,3,7,5.0,0
3879,183,240,10,9,9.5,0
3880,183,241,3,8,5.5,0
3881,183,242,8,5,6.5,0
3882,399,239,5,10,7.5,0
3883,399,241,5,9,7.0,0
3884,81,238,5,NULL,NULL,0
3885,81,240,2,2,2.0,0
3886,81,241,9,2,5.5,0
3887,81,242,10,7,8.5,0
3888,481,239,4,5,4.5,0
3889,481,240,5,6,5.5,0
3890,481,241,7,3,5.0,0
3891,481,242,10,6,8.0,0
3892,350,238,8,NULL,NULL,0
3893,350,239,1,6,3.5,0
3894,350,240,7,1,4.0,0
3895,350,241,7,2,4.5,0
3896,350,242,3,5,4.0,0
3897,427,239,1,5,3.0,0
3898,427,240,3,7,5.0,0
3899,427,242,3,4,3.5,0
3900,158,240,6,1,3.5,0
3901,158,241,4,1,2.5,0
3902,158,242,4,2,3.0,0
3903,172,239,6,7,6.5,0
3904,172,240,9,8,8.5,0
3905,172,241,6,3,4.5,0
3906,172,242,5,2,3.5,0
3907,243,238,10,NULL,NULL,0
3908,243,239,8,10,9.0,0
3909,243,240,7,5,6.0,0
3910,243,241,6,4,5.0,0
3911,243,242,6,8,7.0,0
3912,263,239,8,2,5.0,0
3913,263,240,2,9,5.5,0
3914,263,241,9,7,8.0,0
3915,263,242,5,7,6.0,0
3916,200,239,7,2,4.5,0
3917,200,240,4,6,5.0,0
3918,200,241,8,5,6.5,0
3919,200,242,9,8,8.5,0
3920,197,243,1,6,3.5,0
3921,197,244,1,3,2.0,0
3922,110,244,8,2,5.0,0
3923,110,245,4,1,2.5,0
3924,168,243,2,10,6.0,0
3925,168,244,1,10,5.5,0
3926,168,245,8,4,6.0,0
3927,148,243,3,10,6.5,0
3928,148,244,4,3,3.5,0
3929,148,245,7,5,6.0,0
3930,316,243,3,9,6.0,0
3931,316,245,3,7,5.0,0
3932,248,244,8,7,7.5,0
3933,248,245,10,3,6.5,0
3934,187,243,8,8,8.0,0
3935,187,245,3,4,3.5,0
3936,28,243,6,3,4.5,0
3937,28,244,4,3,3.5,0
3938,28,245,2,5,3.5,0
3939,96,243,1,2,1.5,0
3940,96,244,4,4,4.0,0
3941,96,245,3,9,6.0,0
3942,233,243,3,4,3.5,0
3943,233,245,2,10,6.0,0
3944,184,243,3,10,6.5,0
3945,184,244,8,6,7.0,0
3946,184,245,2,6,4.0,0
3947,299,243,6,3,4.5,0
3948,299,244,1,8,4.5,0
3949,299,245,10,10,10.0,0
3950,107,243,4,9,6.5,0
3951,107,245,1,7,4.0,0
3952,406,243,4,4,4.0,0
3953,406,244,3,7,5.0,0
3954,104,243,3,3,3.0,0
3955,104,244,8,8,8.0,0
3956,104,245,2,7,4.5,0
3957,468,243,9,1,5.0,0
3958,468,245,5,8,6.5,0
3959,352,243,8,1,4.5,0
3960,352,244,6,1,3.5,0
3961,352,245,1,6,3.5,0
3962,185,243,3,10,6.5,0
3963,185,244,5,3,4.0,0
3964,185,245,2,1,1.5,0
3965,117,243,5,1,3.0,0
3966,117,244,8,5,6.5,0
3967,117,245,7,8,7.5,0
3968,227,246,6,9,7.5,0
3969,227,247,8,NULL,NULL,0
3970,227,248,6,10,8.0,0
3971,437,246,7,3,5.0,0
3972,437,247,1,NULL,NULL,0
3973,437,248,7,4,5.5,0
3974,65,246,6,7,6.5,0
3975,65,248,7,2,4.5,0
3976,65,249,8,NULL,NULL,0
3977,465,246,10,8,9.0,0
3978,465,248,9,4,6.5,0
3979,309,246,10,8,9.0,0
3980,309,248,5,10,7.5,0
3981,27,246,9,7,8.0,0
3982,27,247,10,NULL,NULL,0
3983,27,248,6,1,3.5,0
3984,82,246,4,3,3.5,0
3985,82,248,7,5,6.0,0
3986,82,249,3,NULL,NULL,0
3987,431,246,10,5,7.5,0
3988,431,248,2,3,2.5,0
3989,360,246,9,2,5.5,0
3990,67,246,6,4,5.0,0
3991,67,247,1,NULL,NULL,0
3992,67,248,3,8,5.5,0
3993,208,246,3,3,3.0,0
3994,208,248,9,5,7.0,0
3995,19,246,3,6,4.5,0
3996,19,248,9,8,8.5,0
3997,19,249,9,NULL,NULL,0
3998,259,246,9,3,6.0,0
3999,259,248,8,9,8.5,0
4000,399,246,1,6,3.5,0
4001,399,249,7,NULL,NULL,0
4002,142,246,7,2,4.5,0
4003,142,248,5,10,7.5,0
4004,295,246,8,10,9.0,0
4005,236,246,6,9,7.5,0
4006,236,248,5,10,7.5,0
4007,55,246,9,4,6.5,0
4008,55,248,8,3,5.5,0
4009,55,249,2,NULL,NULL,0
4010,217,246,9,1,5.0,0
4011,217,248,2,7,4.5,0
4012,39,246,7,6,6.5,0
4013,39,248,8,9,8.5,0
4014,394,246,8,9,8.5,0
4015,394,248,6,8,7.0,0
4016,411,247,8,NULL,NULL,0
4017,411,248,1,1,1.0,0
4018,411,249,9,NULL,NULL,0
4019,127,246,9,7,8.0,0
4020,127,248,5,1,3.0,0
4021,380,246,6,5,5.5,0
4022,380,248,5,5,5.0,0
4023,380,249,9,NULL,NULL,0
4024,347,246,8,5,6.5,0
4025,347,247,4,NULL,NULL,0
4026,347,248,7,9,8.0,0
4027,492,246,4,6,5.0,0
4028,492,248,2,8,5.0,0
4029,492,249,4,NULL,NULL,0
4030,183,246,1,10,5.5,0
4031,183,247,5,NULL,NULL,0
4032,183,248,4,9,6.5,0
4033,129,246,1,6,3.5,0
4034,129,248,9,4,6.5,0
4035,129,249,10,NULL,NULL,0
4036,18,246,5,2,3.5,0
4037,18,247,10,NULL,NULL,0
4038,18,248,7,2,4.5,0
4039,95,250,8,10,9.0,0
4040,95,251,3,5,4.0,0
4041,95,252,3,9,6.0,0
4042,95,253,4,6,5.0,0
4043,237,250,5,9,7.0,0
4044,237,251,6,1,3.5,0
4045,237,252,6,7,6.5,0
4046,237,253,8,5,6.5,0
4047,334,252,6,8,7.0,0
4048,334,253,4,10,7.0,0
4049,143,250,1,6,3.5,0
4050,143,251,9,1,5.0,0
4051,143,252,7,1,4.0,0
4052,143,253,10,5,7.5,0
4053,390,250,1,4,2.5,0
4054,390,252,9,10,9.5,0
4055,201,250,9,5,7.0,0
4056,201,251,1,8,4.5,0
4057,201,252,5,3,4.0,0
4058,201,253,2,10,6.0,0
4059,19,250,8,8,8.0,0
4060,19,251,7,8,7.5,0
4061,19,252,6,2,4.0,0
4062,19,253,2,9,5.5,0
4063,93,250,5,9,7.0,0
4064,93,251,4,1,2.5,0
4065,93,252,3,10,6.5,0
4066,93,253,9,7,8.0,0
4067,223,250,5,2,3.5,0
4068,223,251,3,4,3.5,0
4069,223,252,4,3,3.5,0
4070,391,250,6,9,7.5,0
4071,391,251,10,5,7.5,0
4072,391,252,7,8,7.5,0
4073,391,253,9,4,6.5,0
4074,47,250,8,4,6.0,0
4075,47,251,7,7,7.0,0
4076,47,252,10,4,7.0,0
4077,47,253,2,6,4.0,0
4078,479,250,9,2,5.5,0
4079,479,251,9,3,6.0,0
4080,479,252,3,7,5.0,0
4081,479,253,6,10,8.0,0
4082,296,250,10,9,9.5,0
4083,296,251,1,7,4.0,0
4084,296,253,8,3,5.5,0
4085,465,250,8,2,5.0,0
4086,465,251,9,10,9.5,0
4087,465,252,3,3,3.0,0
4088,465,253,10,1,5.5,0
4089,379,250,7,6,6.5,0
4090,379,251,9,8,8.5,0
4091,379,252,9,5,7.0,0
4092,379,253,8,10,9.0,0
4093,451,250,5,2,3.5,0
